native,name,p_value,intersection_size,query_size,term_size,intersections,evidences
GO:0072012,glomerulus vasculature development,0.008681033125438258,3,161,29,"['CFLAR', 'NOTCH3', 'FOXC2']","[['IEA'], ['IEA'], ['IEA']]"
GO:0022008,neurogenesis,0.008717745195248063,20,161,1760,"['CFLAR', 'ABCC8', 'PPP1R12A', 'SPEN', 'ROCK1', 'NEDD4', 'NOTCH3', 'BLOC1S6', 'SHOC2', 'CCDC88A', 'FN1', 'STK11', 'OMG', 'ANO1', 'EPHB2', 'HMG20A', 'ADGRL3', 'KIT', 'CTNND2', 'GPR37']","[['IEA'], ['IEA'], ['IBA'], ['IMP'], ['IGI'], ['IEP', 'ISS', 'IBA'], ['IEA'], ['ISS', 'IEA'], ['IEA'], ['ISS'], ['IEA'], ['IEA'], ['IBA'], ['ISS'], ['ISS', 'IBA', 'IEA'], ['IEA'], ['ISS'], ['IEA'], ['IMP', 'IBA'], ['IEA']]"
GO:0006811,monoatomic ion transport,0.009143985351315921,16,161,1244,"['ABCC8', 'NEDD4', 'NDFIP2', 'SLC17A7', 'DMPK', 'SHOC2', 'ATP7B', 'ATP5F1E', 'ANO1', 'ATP5MC3', 'SLC6A1', 'IL13', 'CXCL10', 'P2RY6', 'NKAIN3', 'BPIFA1']","[['ISS', 'TAS', 'NAS', 'IEA'], ['IDA'], ['IEA'], ['ISS', 'TAS', 'IEA'], ['IEA'], ['IEA'], ['IDA', 'IMP', 'IGI', 'IBA', 'TAS', 'IEA'], ['IEA'], ['IDA', 'IMP', 'ISS', 'IBA', 'TAS', 'IEA'], ['IEA'], ['IDA', 'IBA'], ['IEA'], ['IDA'], ['ISS', 'TAS', 'IEA'], ['IBA', 'IEA'], ['IDA']]"
GO:0008543,fibroblast growth factor receptor signaling pathway,0.009143985351315921,5,161,127,"['FLT1', 'SHOC2', 'EPHB2', 'KIT', 'LRIT3']","[['IEA'], ['NAS'], ['IEA'], ['IEA'], ['IDA']]"
GO:0007155,cell adhesion,0.009247117572139365,18,161,1504,"['PPP1R12A', 'ROCK1', 'MYH9', 'PNN', 'ENG', 'VWF', 'FN1', 'CNN3', 'OMG', 'THEMIS2', 'EPHB2', 'AMIGO2', 'CHST4', 'PRKCA', 'KIT', 'CTNND2', 'FOXC2', 'HLA-DRB1']","[['IDA'], ['IDA', 'ISS', 'TAS', 'IEA'], ['HMP', 'IEA'], ['TAS'], ['TAS', 'IEA'], ['IDA', 'IBA', 'IEA'], ['IDA', 'IMP', 'IBA', 'NAS', 'IEA'], ['IEA'], ['IEA'], ['TAS'], ['IMP'], ['ISS', 'IBA', 'IEA'], ['ISS', 'TAS'], ['IDA', 'IMP', 'IEA'], ['ISS', 'IEA'], ['IBA', 'TAS', 'IEA'], ['ISS', 'IEA'], ['IDA', 'IMP', 'IBA']]"
GO:2000145,regulation of cell motility,0.00927669469513878,14,161,1002,"['ABCC8', 'ROCK1', 'PLXNA2', 'FLT1', 'ENG', 'FN1', 'ACVR1C', 'EPHB2', 'CHST4', 'PRKCA', 'KIT', 'CXCL10', 'GCSAM', 'FOXC2']","[['IEA'], ['IDA', 'TAS'], ['ISS', 'IBA', 'IEA'], ['IDA', 'IBA'], ['IDA'], ['IDA'], ['IDA'], ['IGI'], ['ISS'], ['IDA', 'IMP'], ['IBA', 'IEA'], ['IDA', 'IEA'], ['IMP', 'IBA', 'IEA'], ['ISS', 'IEA']]"
GO:0009306,protein secretion,0.009300110306843834,8,161,362,"['ABCC8', 'BLOC1S6', 'ACVR1C', 'ANO1', 'SIRT3', 'PRKCA', 'IL13', 'HLA-DRB1']","[['IEA'], ['IEA'], ['IEA'], ['IMP', 'IGI'], ['IEA'], ['TAS'], ['IEA'], ['IMP']]"
GO:0071692,protein localization to extracellular region,0.009570648507696174,8,161,364,"['ABCC8', 'BLOC1S6', 'ACVR1C', 'ANO1', 'SIRT3', 'PRKCA', 'IL13', 'HLA-DRB1']","[['IEA'], ['IEA'], ['IEA'], ['IMP', 'IGI'], ['IEA'], ['TAS'], ['IEA'], ['IMP']]"
GO:0061440,kidney vasculature development,0.00966733979756032,3,161,31,"['CFLAR', 'NOTCH3', 'FOXC2']","[['IEA'], ['IEA'], ['IEA']]"
GO:0035592,establishment of protein localization to extracellular region,0.00966733979756032,8,161,365,"['ABCC8', 'BLOC1S6', 'ACVR1C', 'ANO1', 'SIRT3', 'PRKCA', 'IL13', 'HLA-DRB1']","[['IEA'], ['IEA'], ['IEA'], ['IMP', 'IGI'], ['IEA'], ['TAS'], ['IEA'], ['IMP']]"
